Symbol,Adj Multiple,Date,Average Price,Adj Average Price,Forward Lag  1,Prediction
YRCW,1.0,2013-11-20 00:00:00,7.4800000000000004,7.4800000000000004,-0.0086898395721926053,0.018247203702006533
RENT,1.0,2013-11-21 00:00:00,35.957500000000003,35.957500000000003,0.0095946603629286642,0.015569987950974232
BIOS,1.0,2013-11-22 00:00:00,6.0,6.0,-0.01083333333333325,0.13325725510311354
YRCW,1.0,2013-11-25 00:00:00,8.1699999999999999,8.1699999999999999,0.079865361077111618,0.072704363892315202
PVG,1.0,2013-11-26 00:00:00,5.3624999999999998,5.3624999999999998,-0.020512820512820551,0.069002197977606941
YRCW,1.0,2013-11-27 00:00:00,8.9950000000000028,8.9950000000000028,0.0011117287381878784,0.0096963460301823286
CAAED,1.0,2013-11-28 00:00:00,4.5499999999999998,4.5499999999999998,0.026373626373626502,-0.0051967188943200168
CHRYY,1.0,2013-11-29 00:00:00,6.2375000000000025,6.2375000000000025,-0.045691382765531086,0.011897570986721845
BRLI,1.0,2013-12-02 00:00:00,29.157499999999999,29.157499999999999,-0.0019720483580554227,0.027870485954209441
COR,1.0228953856991898,2013-12-03 00:00:00,29.377500000000001,28.71994576446281,-0.0012980767664093618,0.010014719931825995
EROC,1.0278810408921937,2013-12-04 00:00:00,5.5525000000000002,5.4018896925858941,-0.017112745434436638,0.016399429792752537
PLUG,1.0,2013-12-05 00:00:00,1.6625000000000001,1.6625000000000001,0.23609022556390991,0.05632661881763304
PLUG,1.0,2013-12-06 00:00:00,2.0550000000000002,2.0550000000000002,-0.13017031630170328,0.075109757434160054
PLUG,1.0,2013-12-09 00:00:00,1.7875000000000001,1.7875000000000001,-0.037762237762237749,0.034948626548180664
PLUG,1.0,2013-12-10 00:00:00,1.72,1.72,0.04505813953488369,0.087480411440179151
AVNR,1.0,2013-12-11 00:00:00,3.2799999999999998,3.2799999999999998,-0.025152439024390127,0.01568313690421947
AMTG,1.0522230063514468,2013-12-12 00:00:00,14.920000000000002,14.179503688799464,0.00044069381403488711,0.010418265234669755
PLUG,1.0,2013-12-13 00:00:00,2.0825,2.0825,-0.051620648259303778,0.02165394435718725
PLUG,1.0,2013-12-16 00:00:00,1.9750000000000001,1.9750000000000001,-0.064556962025316356,0.022726004124564981
PLUG,1.0,2013-12-17 00:00:00,1.8474999999999999,1.8474999999999999,-0.0027063599458728715,0.041230392307153252
TC,1.0,2013-12-18 00:00:00,1.8525,1.8525,-0.013495276653171406,0.018385824850093008
PLUG,1.0,2013-12-19 00:00:00,1.8049999999999999,1.8049999999999999,0.012465373961218829,0.017461062337504794
MDXG,1.0,2013-12-20 00:00:00,8.0849999999999991,8.0849999999999991,0.025974025974025983,0.0092145102639987157
PLAB,1.0,2013-12-23 00:00:00,8.9974999999999969,8.9974999999999969,0.0091692136704641936,0.017693875841575241
PRSC,1.0,2013-12-24 00:00:00,25.414999999999999,25.414999999999999,0.026755852842809569,0.011743980035015332
CAAED,1.0,2013-12-25 00:00:00,6.6399999999999997,6.6399999999999997,-0.0056475903614456868,-0.0018969847819092038
YRCW,1.0,2013-12-26 00:00:00,17.537500000000001,17.537500000000001,0.00014255167498222754,0.01865084463307197
REX,1.0,2013-12-27 00:00:00,45.784999999999997,45.784999999999997,-0.007426012886316391,0.86229456565464846
YRCW,1.0,2013-12-30 00:00:00,17.317500000000006,17.317500000000006,0.0017323516673886095,0.019056459835201475
YRCW,1.0,2013-12-31 00:00:00,17.347500000000004,17.347500000000004,0.073065283182014662,0.039175738405970786
CAAED,1.0,2014-01-01 00:00:00,6.6900000000000004,6.6900000000000004,0.0085949177877429062,-0.00013320390960905082
YRCW,1.0,2014-01-02 00:00:00,18.614999999999998,18.614999999999998,0.043378995433789772,0.022018590331093418
DGICB,1.0047805302042589,2014-01-03 00:00:00,23.120000000000001,23.010000000000002,0.0,0.012484124787325187
INO,1.0,2014-01-06 00:00:00,2.5299999999999998,2.5299999999999998,-0.023715415019763042,0.040805584076527686
KNDI,1.0,2014-01-07 00:00:00,12.645,12.645,0.039541320680110736,0.03567991674161556
AXDX,1.0,2014-01-08 00:00:00,12.5975,12.5975,0.014090097241516109,0.020893147644172702
TRIB,1.0,2014-01-09 00:00:00,26.670000000000002,26.670000000000002,0.020809898762654599,0.020572589241461849
KNDI,1.0,2014-01-10 00:00:00,12.907500000000002,12.907500000000002,-0.01084640712763929,0.034867523524294168
ANIK,1.0,2014-01-13 00:00:00,36.7575,36.7575,0.0041488131673808049,0.022298717626801644
YRCW,1.0,2014-01-14 00:00:00,12.65,12.65,0.019762845849802483,0.030083793451432892
PLUG,1.0,2014-01-15 00:00:00,3.7025000000000001,3.7025000000000001,0.020256583389601568,0.035703884426454516
PLUG,1.0,2014-01-16 00:00:00,3.7774999999999999,3.7774999999999999,-0.06551952349437451,0.018236906631021527
PLUG,1.0,2014-01-17 00:00:00,3.5299999999999998,3.5299999999999998,0.0035410764872521039,0.034772273665824686
CAAED,1.0,2014-01-20 00:00:00,6.0199999999999996,6.0199999999999996,0.0029069767441860521,0.0062961261807267894
PLUG,1.0,2014-01-21 00:00:00,3.5425,3.5425,-0.033168666196189189,0.021177067831254903
CHRYY,1.0,2014-01-22 00:00:00,5.9100000000000001,5.9100000000000001,-0.0025380710659897998,0.015731618688247909
VVUS,1.0,2014-01-23 00:00:00,8.3175000000000008,8.3175000000000008,-0.016831980763450605,0.011191041184928176
CVCO,1.0,2014-01-24 00:00:00,74.539999999999978,74.539999999999978,-0.01844647169305047,0.01923836861829592
ACAT,1.0021392916567624,2014-01-27 00:00:00,42.740000000000002,42.64876185958255,-0.022301911893803601,0.016329356237986908
ARAY,1.0,2014-01-28 00:00:00,9.1999999999999993,9.1999999999999993,-0.0005434782608694233,0.16785339844041769
YRCW,1.0,2014-01-29 00:00:00,20.892499999999998,20.892499999999998,0.094411870288381161,0.014679446776116243
RENT,1.0,2014-01-30 00:00:00,54.990000000000002,54.990000000000002,0.016639388979814651,0.014463036603920825
YRCW,1.0,2014-01-31 00:00:00,22.655000000000001,22.655000000000001,-0.033877731185168902,0.038615578955553717
LONG,1.0,2014-02-03 00:00:00,16.9175,16.9175,-0.021131963942663042,3.0748814315877504
ACCL,1.0,2014-02-04 00:00:00,12.5375,12.5375,-0.00019940179461608309,0.017508135049908918
ACCL,1.0,2014-02-05 00:00:00,12.535,12.535,0.0005983246908656259,0.020852295082267838
EDMC,1.0,2014-02-06 00:00:00,5.4349999999999996,5.4349999999999996,0.07635694572217111,0.02620390000515169
AFFX,1.0,2014-02-07 00:00:00,7.0575000000000001,7.0575000000000001,0.0070846617074034066,0.020908336752875442
INO,1.0,2014-02-10 00:00:00,2.6724999999999999,2.6724999999999999,0.079513564078578014,0.017410449177184092
LONKF,1.0,2014-02-11 00:00:00,0.17999999999999999,0.17999999999999999,0.0,0.039141222832188252
AVNR,1.0,2014-02-12 00:00:00,3.8725000000000001,3.8725000000000001,0.015493867010974991,0.0358211108159604
PLUG,1.0,2014-02-13 00:00:00,3.8599999999999999,3.8599999999999999,-0.0025906735751294319,0.052695369287479712
MUX,1.0,2014-02-14 00:00:00,3.0724999999999998,3.0724999999999998,-0.0089503661513427053,0.015709345287819209
CAAED,1.0,2014-02-17 00:00:00,6.0599999999999996,6.0599999999999996,0.0066006600660066814,0.003168472146295816
JIVE,1.0,2014-02-18 00:00:00,7.7675000000000001,7.7675000000000001,0.021886063727067917,0.021716826138172315
SB,1.0051599587203304,2014-02-19 00:00:00,9.9199999999999999,9.8690759753593422,-0.0005183664996565307,0.5399397656127537
CDURQ,1.0,2014-02-20 00:00:00,3.5,3.5,0.0,0.075774657186595887
CDURQ,1.0,2014-02-21 00:00:00,3.5,3.5,0.0,0.039822863752720886
LONKF,1.0,2014-02-24 00:00:00,0.17999999999999999,0.17999999999999999,0.0,0.069683053849765961
CCMO,1.0,2014-02-25 00:00:00,6.8499999999999996,6.8499999999999996,0.0,0.017279768028880097
CDURQ,1.0,2014-02-26 00:00:00,3.5,3.5,0.031428571428571361,0.013545266132470472
ESI,1.0,2014-02-27 00:00:00,30.502500000000001,30.502500000000001,0.012867797721498377,0.014637345653088663
ELGX,1.0,2014-02-28 00:00:00,13.327500000000001,13.327500000000001,0.021947101857062501,0.029464660783846013
ANIK,1.0,2014-03-03 00:00:00,40.305,40.305,0.054893933755117086,0.032501904892001734
EBIX,1.0,2014-03-04 00:00:00,17.030000000000001,17.030000000000001,0.018203170874926625,0.22990645862528941
FCEL,1.0,2014-03-05 00:00:00,3.2149999999999999,3.2149999999999999,-0.065318818040435489,0.078480879198851258
AFFX,1.0,2014-03-06 00:00:00,7.9299999999999997,7.9299999999999997,-0.02522068095838581,0.020871047523294956
ELGX,1.0,2014-03-07 00:00:00,14.147500000000001,14.147500000000001,0.00318077398833716,0.037204468217817151
PLUG,1.0,2014-03-10 00:00:00,9.8800000000000008,9.8800000000000008,-0.11082995951417007,0.031401047933096685
PLUG,1.0,2014-03-11 00:00:00,8.7850000000000001,8.7850000000000001,-0.2788844621513944,0.23220203625851574
PLUG,1.0,2014-03-12 00:00:00,6.335,6.335,0.22415153906866639,0.074963568755966506
PZN,1.0,2014-03-13 00:00:00,12.0375,12.0375,0.0043613707165108817,0.023479174340614601
FCEL,1.0,2014-03-14 00:00:00,3.085,3.085,-0.031604538087520284,0.03873330964156968
FCEL,1.0,2014-03-17 00:00:00,2.9874999999999998,2.9874999999999998,-0.07531380753138063,0.048500250617395387
PLUG,1.0,2014-03-18 00:00:00,6.2149999999999999,6.2149999999999999,0.004022526146419958,0.061141475325576337
CPST,1.0,2014-03-19 00:00:00,2.4750000000000005,2.4750000000000005,-0.010101010101010388,0.02146672266518921
PLUG,1.0,2014-03-20 00:00:00,6.0774999999999997,6.0774999999999997,-0.034142328259975215,0.039832492967095671
PLUG,1.0,2014-03-21 00:00:00,5.8700000000000001,5.8700000000000001,0.0042589437819422465,0.036188433660388569
PLUG,1.0,2014-03-24 00:00:00,5.8950000000000005,5.8950000000000005,0.21670907548770146,0.048978802324167972
ECYT,1.0,2014-03-25 00:00:00,27.9925,27.9925,-0.06055193355363031,0.03185780594497243
EXEL,1.0,2014-03-26 00:00:00,4.1850000000000005,4.1850000000000005,-0.052568697729988179,0.019119788257963552
RPTP,1.0,2014-03-27 00:00:00,10.1425,10.1425,-0.032782844466354384,0.030136245644970062
EXEL,1.0,2014-03-28 00:00:00,3.6400000000000001,3.6400000000000001,-0.035027472527472403,0.030535392132928125
ECYT,1.0,2014-03-31 00:00:00,23.112500000000001,23.112500000000001,0.026825310978907613,0.03926756774361783
SQI,1.0,2014-04-01 00:00:00,27.192499999999999,27.192499999999999,0.0018387423002665933,0.014985347165191756
ECYT,1.0,2014-04-02 00:00:00,23.905000000000001,23.905000000000001,0.0034511608450114037,0.027416486114520241
ECYT,1.0,2014-04-03 00:00:00,23.987500000000001,23.987500000000001,-0.053986451276706537,0.036728767666263901
TXMD,1.0,2014-04-04 00:00:00,5.4500000000000002,5.4500000000000002,-0.059633027522935762,0.014106240368565972
EXEL,1.0,2014-04-07 00:00:00,3.6324999999999998,3.6324999999999998,0.015141087405368125,0.014591494816861282
AXDX,1.0,2014-04-08 00:00:00,17.895,17.895,0.027801061749092026,0.022328802357460209
KNDI,1.0,2014-04-09 00:00:00,14.320000000000002,14.320000000000002,-0.051152234636871567,0.015663950176951342
IMPV,1.0,2014-04-10 00:00:00,29.692499999999999,29.692499999999999,-0.047907720804917016,0.060873218246161841
IMPV,1.0,2014-04-11 00:00:00,28.27,28.27,-0.030597806862398214,0.037340347445405035
IMPV,1.0,2014-04-14 00:00:00,27.405000000000001,27.405000000000001,-0.036580915891260779,0.016954762388420527
PRSC,1.0,2014-04-15 00:00:00,42.012500000000003,42.012500000000003,-0.0066051770306455593,0.014291676611052091
BCOM,1.0,2014-04-16 00:00:00,18.020000000000003,18.020000000000003,-0.013596004439511922,0.67095617420596132
BCRX,1.0,2014-04-17 00:00:00,8.370000000000001,8.370000000000001,0.036439665471923233,0.019643744604092458
EVTCY,1.0,2014-04-21 00:00:00,9.5199999999999996,9.5199999999999996,0.0,0.010907746966703212
AVNR,1.0,2014-04-22 00:00:00,3.5674999999999999,3.5674999999999999,-0.0063069376313944492,0.012626129164087944
IMPV,1.0,2014-04-23 00:00:00,26.614999999999998,26.614999999999998,-0.019349990606800538,0.030046148754064875
